beeID,year,month,day,AM/PM,plant.genus,plant.species,site,transect,collector,method,date processed,processed by,morpho,digital entry checked by,checked on,notes
8676,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8677,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8678,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8679,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8680,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8681,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8682,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8683,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8684,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8685,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8686,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8687,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8688,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8689,2017,7,25,_,.,.,Matter,_,S. Marconie,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8690,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8691,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8692,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8693,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8694,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8695,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8696,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8697,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8698,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,bumble,S. Marconie,10.9.17,
8699,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8700,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8701,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8702,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8703,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8704,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8705,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8706,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8707,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8708,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8709,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,large dark,S. Marconie,10.9.17,
8710,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8711,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8712,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8713,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8714,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8715,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,med dark,S. Marconie,10.9.17,
8716,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,sm green,S. Marconie,10.9.17,
8717,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,sm green,S. Marconie,10.9.17,
8718,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8719,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8720,2017,9,8,_,.,.,Ustipak,_,J. Kochanski,bowl,9.29.17,S. Marconie,sm dark,S. Marconie,10.9.17,
8739,2017,9,6,AM,Symphyotrichum,lanceolatum,Woltjer,5,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8740,2017,9,6,AM,Symphyotrichum,lanceolatum,Woltjer,5,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8741,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8742,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8743,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8744,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8745,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8746,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8747,2017,9,6,AM,Symphyotrichum,laeve,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8748,2017,9,6,AM,Solidago,rigida,Woltjer,4,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8749,2017,9,6,AM,Agastache,foeniculum,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8750,2017,9,6,AM,Solidago,rigida,Woltjer,5,C. Herron-Sweet,net,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8751,2017,9,6,AM,Solidago,speciosa,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8752,2017,9,6,AM,Heliopsis,helianthoides,Woltjer,1,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8753,2017,9,6,PM,Carduus,acanthoides,Woltjer,6,C. Herron-Sweet,net,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8754,2017,9,6,AM,Sonchus,arvensis,Woltjer,3,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8755,2017,9,6,AM,Solidago,rigida,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8756,2017,9,6,AM,Solidago,rigida,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8757,2017,9,6,AM,Solidago,rigida,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8758,2017,9,6,PM,Silphium,perfoliatum,Woltjer,6,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8759,2017,9,6,AM,Solidago,rigida,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8760,2017,9,6,PM,Silphium,perfoliatum,Woltjer,6,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8761,2017,9,6,AM,Ratibida,pinnata,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8762,2017,9,6,AM,Ratibida,pinnata,Woltjer,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8763,2017,8,22,AM,Sonchus,arvensis,Howe,6,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8764,2017,8,22,AM,Sonchus,arvensis,Howe,5,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8765,2017,8,22,AM,Sonchus,arvensis,Howe,5,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8766,2017,8,22,AM,Sonchus,arvensis,Howe,5,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8767,2017,8,22,AM,Ratibida,pinnata,Howe,4,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8768,2017,8,22,AM,Helianthus,maximiliani,Howe,5,C. Herron-Sweet,net,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8769,2017,8,22,AM,Taraxacum,officinale,Howe,6,C. Herron-Sweet,net,9.29.17,M. Campbell,sm green,S. Marconie,10.9.17,
8770,2017,8,22,AM,Sonchus,arvensis,Howe,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8771,2017,8,22,AM,Heliopsis,helianthoides,Howe,4,C. Herron-Sweet,net,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8772,2017,8,22,AM,Sonchus,arvensis,Howe,4,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8773,2017,8,22,AM,Ratibida,pinnata,Howe,3,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8774,2017,8,22,AM,Ratibida,pinnata,Howe,3,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8775,2017,8,22,AM,Ratibida,pinnata,Howe,3,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8776,2017,8,22,AM,Ratibida,pinnata,Howe,2,C. Herron-Sweet,net,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8777,2017,8,22,AM,Ratibida,pinnata,Howe,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8778,2017,8,22,AM,Ratibida,pinnata,Howe,2,C. Herron-Sweet,net,9.29.17,M. Campbell,med black,S. Marconie,10.9.17,
8779,2017,8,8,_,.,.,Staples,_,I. Lane,bowl,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8780,2017,8,8,_,.,.,Staples,_,I. Lane,bowl,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8781,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8782,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8783,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8784,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8785,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8786,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8787,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8788,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8789,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8790,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,sm black,S. Marconie,10.9.17,
8791,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8792,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8793,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8794,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,bumble,S. Marconie,10.9.17,
8795,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8796,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8797,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8798,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8799,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8800,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8801,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8802,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8803,2017,8,20,_,.,.,Matter,_,I. Lane,bowl,9.29.17,M. Campbell,med striped,S. Marconie,10.9.17,
8804,2017,7,3,AM,Lotus,corniculatus,Staples,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8805,2017,7,3,AM,Lotus,corniculatus,Staples,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8806,2017,7,3,AM,Lotus,corniculatus,Staples,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8807,2017,7,3,AM,Rudbeckia,hirta,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8808,2017,7,3,AM,Rudbeckia,hirta,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8809,2017,7,3,AM,Achillea,millefolium,Staples,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8810,2017,7,3,AM,Dalea,purpurea,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8811,2017,7,3,AM,Agastache,foeniculum,Staples,6,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8812,2017,7,3,PM,Lotus,corniculatus,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8813,2017,7,3,PM,Lotus,corniculatus,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8814,2017,7,3,AM,Rosa,arkansana,Staples,4,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8815,2017,7,3,PM,Agastache,foeniculum,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm green,S. Marconie,10.9.17,
8816,2017,7,3,PM,Agastache,foeniculum,Staples,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8817,2017,8,28,AM,Cirsium,vulgare,Abarr,4,J. Brokaw ,net,10.2.17,M. Campbell,bumble,S. Marconie,10.9.17,
8818,2017,8,28,AM,Rudbeckia,hirta,Abarr,1,J. Brokaw ,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8819,2017,7,20,PM,Solidago,gigantea,Ackerson,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8820,2017,8,28,AM,Ratibida,pinnata,Abarr,5,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8821,2017,8,28,AM,Ratibida,pinnata,Abarr,5,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8822,2017,8,28,AM,Ratibida,pinnata,Abarr,5,J. Brokaw ,net,10.2.17,M. Campbell,med green,S. Marconie,10.9.17,
8823,2017,8,28,AM,Helianthus,maximiliani,Abarr,2,J. Brokaw ,net,10.2.17,M. Campbell,sm green,S. Marconie,10.9.17,
8824,2017,8,28,AM,Heliopsis,helianthoides,Abarr,3,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8825,2017,8,28,AM,Heliopsis,helianthoides,Abarr,4,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8826,2017,8,28,AM,Cirsium,vulgare,Abarr,6,J. Brokaw ,net,10.2.17,M. Campbell,bumble,S. Marconie,10.9.17,
8827,2017,8,28,AM,Ratibida,pinnata,Abarr,1,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8828,2017,8,28,AM,Ratibida,pinnata,Abarr,1,J. Brokaw ,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8829,2017,8,28,AM,Ratibida,pinnata,Abarr,3,J. Brokaw ,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8830,2017,8,28,AM,Rudbeckia,hirta,Abarr,5,J. Brokaw ,net,10.2.17,M. Campbell,sm striped,S. Marconie,10.9.17,
8831,2017,8,28,AM,Heliopsis,helianthoides,Abarr,1,J. Brokaw ,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8832,2017,6,22,AM,Helianthus,maximiliani,Howe,6,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8833,2017,6,22,AM,Helianthus,maximiliani,Howe,6,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8834,2017,8,22,AM,Cirsium,arvense,Howe,5,C. Herron-Sweet,net,10.2.17,M. Campbell,sm green,S. Marconie,10.9.17,
8835,2017,8,22,AM,Sonchus,arvensis,Howe,3,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8836,2017,8,22,AM,Sonchus,arvensis,Howe,3,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8837,2017,8,22,AM,Sonchus,arvensis,Howe,3,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8838,2017,8,22,AM,Helianthus,maximiliani,Howe,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8839,2017,8,22,AM,Helianthus,maximiliani,Howe,2,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8840,2017,8,22,AM,Helianthus,maximiliani,Howe,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8841,2017,8,22,AM,Helianthus,maximiliani,Howe,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8842,2017,8,22,AM,Helianthus,maximiliani,Howe,2,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8843,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8844,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8845,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8846,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8847,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8848,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8849,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8850,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8851,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8852,2017,8,22,AM,Ratibida,pinnata,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8853,2017,8,22,AM,Symphyotrichum,lanceolatum,Howe,3,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8854,2017,8,22,AM,Ratibida,pinnata,Howe,6,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8855,2017,8,22,AM,Ratibida,pinnata,Howe,6,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8856,2017,8,22,AM,Helianthus,maximiliani,Howe,3,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8857,2017,8,22,AM,Cirsium,arvense,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8858,2017,8,22,AM,Cirsium,arvense,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm green,S. Marconie,10.9.17,
8859,2017,8,15,PM,Carduus,acanthoides,Matter,6,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8860,2017,8,22,AM,Helianthus,maximiliani,Howe,4,C. Herron-Sweet,net,10.2.17,M. Campbell,sm green,S. Marconie,10.9.17,
8861,2017,8,22,AM,Helianthus,maximiliani,Howe,4,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8862,2017,8,22,AM,Helianthus,maximiliani,Howe,4,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8863,2017,8,22,AM,Helianthus,maximiliani,Howe,4,C. Herron-Sweet,net,10.2.17,M. Campbell,med black,S. Marconie,10.9.17,
8864,2017,8,22,AM,Sonchus,arvensis,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,med striped,S. Marconie,10.9.17,
8865,2017,8,22,AM,Sonchus,arvensis,Howe,1,C. Herron-Sweet,net,10.2.17,M. Campbell,sm black,S. Marconie,10.9.17,
8866,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,4,R. Tucker,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8867,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,1,R. Tucker,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8868,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,1,R. Tucker,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8869,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,1,R. Tucker,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8870,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,1,R. Tucker,net,10.6.17,M. Campbell,sm black,S. Marconie,10.9.17,
8871,2017,8,28,PM,Symphyotrichum,ericoides,Clay County WMA,2,R. Tucker,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8872,2017,8,28,PM,Symphyotrichum,ericoides,Clay County WMA,2,R. Tucker,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8873,2017,8,28,PM,Symphyotrichum,ericoides,Clay County WMA,2,R. Tucker,net,10.6.17,M. Campbell,sm striped,S. Marconie,10.9.17,
8874,2017,8,28,PM,Helianthus,grosseserratus,Clay County WMA,1,R. Tucker,net,10.6.17,M. Campbell,sm striped,S. Marconie,10.9.17,
8875,2017,8,28,PM,Solidago,rigida,Clay County WMA,2,R. Tucker,net,10.6.17,M. Campbell,sm striped,S. Marconie,10.9.17,
8876,2017,8,24,PM,Heliopsis,helianthoides,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8877,2017,8,24,PM,Ratibida,pinnata,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,large black,S. Marconie,10.9.17,
8878,2017,8,24,PM,Ratibida,pinnata,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,med black,S. Marconie,10.9.17,
8879,2017,8,24,PM,Ratibida,pinnata,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8880,2017,8,24,PM,Ratibida,pinnata,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8881,2017,8,24,PM,Ratibida,pinnata,Sogn,1,A. Waananen,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8882,2017,8,22,PM,Symphyotrichum,lanceolatum,Howe,1,I. Lane,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8883,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,5,R. Tucker,net,10.6.17,M. Campbell,bumble,S. Marconie,10.9.17,
8884,2017,8,28,PM,Symphyotrichum,novae-angliae,Clay County WMA,5,R. Tucker,net,10.6.17,M. Campbell,med striped,S. Marconie,10.9.17,
8885,2017,8,23,PM,Melilotus,alba,Henningson,3,I. Lane,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8886,2017,8,23,PM,Solidago,rigida,Henningson,4,I. Lane,net,10.6.17,M. Campbell,med black,S. Marconie,10.9.17,
8887,2017,8,23,PM,Solidago,rigida,Henningson,4,I. Lane,net,10.6.17,M. Campbell,sm black,S. Marconie,10.9.17,
8888,2017,8,23,PM,Solidago,rigida,Henningson,4,I. Lane,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
8889,2017,8,23,PM,Symphyotrichum,oolentangiense,Henningson,3,I. Lane,net,10.6.17,M. Campbell,sm green,S. Marconie,10.9.17,
